# logn beta gamma alpha delta logL logPrior
-8.952271476272127826e-01 -1.171884518638402373e+00 1.676845603733602141e+00 -1.308308007713886889e+00 -2.422745660127675615e-01 -4.432243448582302570e+00 0.000000000000000000e+00
1.733697700732081515e+00 2.135924737563580145e+00 5.418014752499231701e-01 -2.512781026324021116e+00 -9.950445252336639346e-01 -4.428350793773079275e+00 0.000000000000000000e+00
2.552147498399370829e-01 4.382630139152819959e-01 3.273048357221663540e+00 -9.870199327148369839e-02 -9.721062202425797549e-01 -4.402963882742700896e+00 0.000000000000000000e+00
-2.470020838735050628e+00 -1.714789225972201514e+00 1.891470372107959985e+00 1.137118107657636212e+00 1.877222284920493367e+00 -4.380121612455723401e+00 0.000000000000000000e+00
-3.047530888133900273e+00 4.012170265576092909e+00 4.784376059466098674e+00 -7.807171726460052641e-01 6.507750541151237078e-01 -4.364256225350123586e+00 0.000000000000000000e+00
-2.800843540089705375e+00 -1.493050728781705416e+00 4.143673315852570482e+00 8.625115732476791308e-01 1.742739304274385281e+00 -4.358608591843319502e+00 0.000000000000000000e+00
-1.862095534681955655e+00 4.834856470324919719e+00 3.736871740655571372e+00 -2.376008303575777525e+00 -6.075683640437148370e-01 -4.335387057716971526e+00 0.000000000000000000e+00
-3.113858327453987940e+00 6.060219606628542977e-01 3.167572437680359343e+00 -5.598452380498586400e-01 1.413146781739275770e+00 -4.319011715741342350e+00 0.000000000000000000e+00
-5.615102931898261485e-01 6.538393468859128532e+00 1.596526021321655220e+00 -3.894687564008890157e-01 -8.133454843317811100e-01 -4.312850476774165109e+00 0.000000000000000000e+00
7.197690543343595593e-01 3.234718846883124499e-01 2.580835384820640677e+00 8.902922677970233067e-01 -5.267871047696466302e-01 -4.288248353556017634e+00 0.000000000000000000e+00
-3.505201736786142330e+00 4.287092786126010857e+00 3.544048190833261280e+00 1.923800932308308731e+00 -1.370411427901513379e-01 -4.284716906048822160e+00 0.000000000000000000e+00
-2.312778696442542969e+00 4.788739211447443189e+00 5.073513685020291097e-01 -5.756793746196218198e-01 9.023014900520280601e-02 -4.259399897928509482e+00 0.000000000000000000e+00
-3.467277950125941643e+00 3.087748678006634773e+00 2.940645418783602416e+00 2.676584933063564709e+00 7.902908850369501081e-01 -4.257211738866123696e+00 0.000000000000000000e+00
-5.082237408248935218e+00 6.109840251213645601e+00 2.916597416731360415e+00 -6.409473588142707845e-01 1.114511144542750243e+00 -4.256478823687141144e+00 0.000000000000000000e+00
-2.941616252827167433e+00 4.721015881415000059e+00 4.083121334671985458e+00 -6.995870463480075019e-01 4.792683463884420680e-01 -4.244790428925853121e+00 0.000000000000000000e+00
-2.405485767268538133e+00 2.258910263925719697e+00 7.996748630319904239e-01 2.044880345824707124e+00 1.105227363971955423e+00 -4.241871686781099271e+00 0.000000000000000000e+00
-7.406858990656950859e+00 -1.691080648105115936e+00 4.438121150454130137e-01 -2.530972279043101736e+00 1.299560689739870822e+00 -4.232815237278619414e+00 0.000000000000000000e+00
-1.143919794638108556e+00 3.835718478732023762e+00 8.747993232742630187e-01 2.855042061727894875e+00 -6.541251329141810622e-01 -4.231428435928707543e+00 0.000000000000000000e+00
-5.006421049075332697e+00 6.584538090742780625e+00 2.201063891683510132e+00 -2.384328609140217381e+00 -3.011649306656721814e-02 -4.224223345379393812e+00 0.000000000000000000e+00
-4.721166410033180938e+00 6.922827366020194439e+00 4.354186766155604182e+00 1.886482466685662773e-01 1.086176890938349349e+00 -4.176354810369641513e+00 0.000000000000000000e+00
-6.099326341620043834e+00 2.555991054766327597e+00 2.408487120615112609e+00 -1.144504898422785244e+00 1.921438302015994415e+00 -4.170421762614676453e+00 0.000000000000000000e+00
-3.461497722068100913e+00 2.403325272903203302e+00 2.510407512917387507e+00 -2.541205061644084551e-01 6.870371319818004974e-01 -4.157211326603870383e+00 0.000000000000000000e+00
-2.760432584229091546e+00 2.574722586608380048e-01 2.286606411123584426e+00 -3.460289103176830139e-01 5.993566076494990513e-01 -4.155653339880896802e+00 0.000000000000000000e+00
-9.039204054518371612e-01 -1.581433126042081527e+00 4.408063891556895264e+00 5.935064415112951686e-01 -2.932937462248840776e-01 -4.146085133211849794e+00 0.000000000000000000e+00
6.287704308274439935e-01 -1.838553557225455659e+00 5.100462332592873294e-01 1.843181188339744869e+00 -5.335484715143510304e-01 -4.143082589415876704e+00 0.000000000000000000e+00
-4.834231007532941438e-01 4.173089420841190611e-01 1.217425911573805086e+00 2.830067149419240646e+00 -5.849495827892708943e-01 -4.139946651036899183e+00 0.000000000000000000e+00
-1.065187707396704209e+00 5.442094192238648986e+00 4.207672018493334498e+00 -1.795240066092729236e+00 -9.638319377992979886e-01 -4.129501375556814402e+00 0.000000000000000000e+00
-9.865826826227942492e-01 4.051447838340736851e+00 1.328263380238733582e+00 2.379615639047910403e+00 -8.133215098713133528e-01 -4.125988629169213162e+00 0.000000000000000000e+00
-5.661704155797560922e+00 6.525914254530262859e+00 1.799885130420215473e+00 -1.093501674794612327e-01 8.865078820380281055e-01 -4.122413404502205836e+00 0.000000000000000000e+00
-3.796184416210260704e+00 4.509131603691732160e+00 2.577509189108049270e+00 -1.139556506836833169e-02 4.126961355110161933e-01 -4.119623442552175163e+00 0.000000000000000000e+00
-3.170452524324520183e-01 1.696159966113357287e+00 4.642949201428855366e-01 1.558421446278438038e+00 1.120807152720294075e+00 -4.114557471743757411e+00 0.000000000000000000e+00
-6.532096398569386508e+00 3.931032070211637475e+00 2.296299143027951573e+00 -1.365719538320675941e+00 1.698828601308732811e+00 -4.106342150204779884e+00 0.000000000000000000e+00
-3.885783313265413152e+00 6.613879288343373020e+00 2.712815028615648494e+00 -9.203770905650827672e-01 -2.806853091769212494e-01 -4.098424969524359973e+00 0.000000000000000000e+00
