# logn beta gamma alpha delta logL logPrior
-5.010797754208693888e+00 5.574674912195058063e+00 3.266292565956043781e+00 -1.580956467150058442e+00 6.326126632156152674e-01 -3.577704966602269998e+00 0.000000000000000000e+00
-7.206958730201465713e+00 3.968435436781870163e+00 3.019808896560167266e+00 -1.248012863022683661e+00 1.838586673198683741e+00 -3.571359516430196113e+00 0.000000000000000000e+00
-1.762705795755206584e+00 1.423390321584711016e+00 3.557308767633616586e+00 -1.850351826487838691e+00 1.934439479770087011e-01 -3.569193141585909945e+00 0.000000000000000000e+00
-6.826736354204285817e-01 3.693993330011920317e+00 2.895503413865753828e+00 4.392406960085818990e-01 -4.994249105061212002e-01 -3.553912501070785712e+00 0.000000000000000000e+00
-2.542432205850261084e+00 3.977259634598358851e+00 2.941996088331078951e+00 1.404530109529232407e+00 -2.120574338901509426e-01 -3.548052539878732592e+00 0.000000000000000000e+00
-2.690311343058946036e+00 6.014637686800439198e+00 2.581368403714942694e+00 1.913514067413167874e+00 -6.458626089059514852e-01 -3.541732709681649993e+00 0.000000000000000000e+00
-1.988523036663440546e+00 1.387331736142414673e+00 2.809674025042049994e+00 2.200057477570774189e+00 -7.460079970469632449e-02 -3.535803073174086819e+00 0.000000000000000000e+00
-1.922079636711974349e+00 2.082246804734894763e+00 3.846933123733237370e+00 7.753213502620757147e-01 1.238342897192793224e+00 -3.531878484144480801e+00 0.000000000000000000e+00
-1.525940788387842417e+00 -1.973777652112984615e+00 2.235982455397199864e+00 1.102225750646647073e-01 1.088241338080138121e+00 -3.531778273122109457e+00 0.000000000000000000e+00
-8.691042561710879966e-01 4.553463496097633900e+00 2.599095068572823131e+00 7.941565684034640471e-01 -7.861902194770404861e-01 -3.531332112790056321e+00 0.000000000000000000e+00
-1.293503146049422270e+01 5.349536347122518798e+00 9.770935041095044626e-01 -2.623701475966122576e+00 2.213312439562124201e+00 -3.518213303909073275e+00 0.000000000000000000e+00
-1.360845812576771063e+00 2.427622466571847326e+00 4.299077282211752227e+00 2.008024689766413129e+00 -6.971573432042704743e-02 -3.513409982339533499e+00 0.000000000000000000e+00
-6.919077579299026226e+00 5.267135852101987759e+00 8.223171583522338457e-01 -1.060694982402403813e-01 2.632922308093183617e+00 -3.511117404632690953e+00 0.000000000000000000e+00
-3.880140021547915374e+00 1.979760565327325583e+00 1.678535138261092241e+00 4.716268954649643352e-01 2.012841392418621478e+00 -3.504021145651585734e+00 0.000000000000000000e+00
-2.690191388775662773e+00 4.786167581931001891e+00 2.872648956706470358e+00 1.897698932542214223e+00 1.230582359282583527e+00 -3.495694093650992595e+00 0.000000000000000000e+00
