# logn beta gamma alpha delta logL logPrior
-7.629991257331977472e+00 3.199615614443755529e+00 1.266696659925844459e+00 -2.307630350006665054e+00 1.276832822937625789e+00 -3.508241301484085639e+00 0.000000000000000000e+00
-7.801166128655357745e+00 4.162658335363133233e+00 3.653473717284967393e+00 -2.003391607364559679e+00 1.481214535239663954e+00 -3.502566882489831723e+00 0.000000000000000000e+00
-7.541692664628873999e+00 6.771047922057874535e-01 8.483686546807829298e-01 -2.971027043059483841e+00 1.356595456774653652e+00 -3.500012920014603512e+00 0.000000000000000000e+00
-2.630176457654220812e+00 3.867572606742507801e+00 2.398534244864561682e+00 -3.714615376588508711e-01 5.811543342752760744e-01 -3.490686408048645717e+00 0.000000000000000000e+00
-9.481841052071020293e-02 3.624405697067665244e+00 1.938127885041620591e+00 -2.197759347436152311e-01 -5.725378492013621923e-01 -3.476289334207295578e+00 0.000000000000000000e+00
-9.564189108224018909e+00 3.871085186192289029e+00 4.212732009131737065e+00 -1.707640839944926325e+00 2.209578720537595853e+00 -3.472860573482810409e+00 0.000000000000000000e+00
-5.062580560705566557e-02 6.689662399162063622e+00 1.213813327614191806e+00 -1.032219827847658422e+00 -9.621280638144048547e-01 -3.469123066403128952e+00 0.000000000000000000e+00
-1.593989004074158666e+00 3.784386267439179719e+00 3.148752754222965855e+00 -1.646515011019323405e+00 -3.908691883428088154e-01 -3.469074940482355984e+00 0.000000000000000000e+00
-5.718750148769401243e+00 -1.074922370624437296e+00 2.296082933136988913e-01 -1.280976011930985647e+00 1.658933477588242278e+00 -3.465513774151315118e+00 0.000000000000000000e+00
-1.460924900897850875e+00 3.007551632736225056e+00 1.465313222370835611e+00 -3.475271770627931245e-01 3.057785779534715198e-01 -3.459524517513790975e+00 0.000000000000000000e+00
-1.352807174023658909e+01 3.688403960800143988e+00 2.642869124669397607e+00 -2.873304715175471369e+00 2.432855654694304093e+00 -3.447637097413580598e+00 0.000000000000000000e+00
-3.092290638608205633e+00 2.494091519526131950e+00 4.704810265703687655e+00 -4.757932396574794942e-01 9.632933903828387878e-01 -3.445891036024693932e+00 0.000000000000000000e+00
-2.377595412284095211e+00 4.621731579475413021e+00 1.539188764544765498e+00 -1.670642232923438275e+00 -1.753458732875179393e-01 -3.445541709294663413e+00 0.000000000000000000e+00
